state,country,lat,long,date,deaths
,Tanzania,-6.369,34.8888,4/21/20,10
,Thailand,15.0,101.0,4/21/20,48
,Togo,8.6195,0.8248,4/21/20,6
,Trinidad and Tobago,10.6918,-61.2225,4/21/20,8
,Tunisia,34.0,9.0,4/21/20,38
,Turkey,38.9637,35.2433,4/21/20,2259
,Uganda,1.0,32.0,4/21/20,0
,Ukraine,48.3794,31.1656,4/21/20,161
,United Arab Emirates,24.0,54.0,4/21/20,46
Bermuda,United Kingdom,32.3078,-64.7505,4/21/20,5
Cayman Islands,United Kingdom,19.3133,-81.2546,4/21/20,1
Channel Islands,United Kingdom,49.3723,-2.3644,4/21/20,24
Gibraltar,United Kingdom,36.1408,-5.3536,4/21/20,0
Isle of Man,United Kingdom,54.2361,-4.5481,4/21/20,9
Montserrat,United Kingdom,16.7425,-62.1874,4/21/20,0
,United Kingdom,55.3781,-3.4360000000000004,4/21/20,20223
,Uruguay,-32.5228,-55.7658,4/21/20,11
,US,37.0902,-95.7129,4/21/20,45086
,Uzbekistan,41.3775,64.5853,4/21/20,6
,Venezuela,6.4238,-66.5897,4/21/20,10
,Vietnam,16.0,108.0,4/21/20,0
,Zambia,-15.4167,28.2833,4/21/20,3
,Zimbabwe,-20.0,30.0,4/21/20,3
Diamond Princess,Canada,0.0,0.0,4/21/20,1
,Dominica,15.415,-61.371,4/21/20,0
,Grenada,12.1165,-61.679,4/21/20,0
,Mozambique,-18.665695,35.529562,4/21/20,0
,Syria,34.802075,38.99681500000001,4/21/20,3
,Timor-Leste,-8.874217,125.727539,4/21/20,0
,Belize,13.1939,-59.5432,4/21/20,2
Recovered,Canada,0.0,0.0,4/21/20,0
,Laos,19.85627,102.495496,4/21/20,0
,Libya,26.3351,17.228331,4/21/20,1
,West Bank and Gaza,31.9522,35.2332,4/21/20,4
,Guinea-Bissau,11.8037,-15.1804,4/21/20,0
,Mali,17.570692,-3.996166000000001,4/21/20,14
,Saint Kitts and Nevis,17.357822,-62.782998,4/21/20,0
Northwest Territories,Canada,64.8255,-124.8457,4/21/20,0
Yukon,Canada,64.2823,-135.0,4/21/20,0
,Kosovo,42.602636,20.902977,4/21/20,18
,Burma,21.9162,95.956,4/21/20,5
Anguilla,United Kingdom,18.2206,-63.0686,4/21/20,0
British Virgin Islands,United Kingdom,18.4207,-64.64,4/21/20,1
Turks and Caicos Islands,United Kingdom,21.69400000000001,-71.7979,4/21/20,1
,MS Zaandam,0.0,0.0,4/21/20,2
,Botswana,-22.3285,24.6849,4/21/20,1
,Burundi,-3.3731,29.9189,4/21/20,1
,Sierra Leone,8.460555000000001,-11.779889,4/21/20,0
"Bonaire, Sint Eustatius and Saba",Netherlands,12.1784,-68.2385,4/21/20,0
,Malawi,-13.254307999999998,34.301525,4/21/20,2
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,4/21/20,0
Saint Pierre and Miquelon,France,46.8852,-56.3159,4/21/20,0
,South Sudan,6.877000000000002,31.307,4/21/20,0
,Western Sahara,24.2155,-12.8858,4/21/20,0
,Sao Tome and Principe,0.18636,6.613081,4/21/20,0
,Yemen,15.552727,48.516388,4/21/20,0
,Comoros,-11.6455,43.3333,4/21/20,0
,Tajikistan,38.861034000000004,71.276093,4/21/20,0
,Afghanistan,33.0,65.0,4/22/20,40
,Albania,41.1533,20.1683,4/22/20,27
,Algeria,28.0339,1.6596,4/22/20,402
,Andorra,42.5063,1.5218,4/22/20,37
,Angola,-11.2027,17.8739,4/22/20,2
,Antigua and Barbuda,17.0608,-61.7964,4/22/20,3
,Argentina,-38.4161,-63.6167,4/22/20,152
,Armenia,40.0691,45.0382,4/22/20,24
Australian Capital Territory,Australia,-35.4735,149.0124,4/22/20,3
New South Wales,Australia,-33.8688,151.2093,4/22/20,26
Northern Territory,Australia,-12.4634,130.8456,4/22/20,0
Queensland,Australia,-28.0167,153.4,4/22/20,6
South Australia,Australia,-34.9285,138.6007,4/22/20,4
Tasmania,Australia,-41.4545,145.9707,4/22/20,7
Victoria,Australia,-37.8136,144.9631,4/22/20,14
Western Australia,Australia,-31.9505,115.8605,4/22/20,7
,Austria,47.5162,14.5501,4/22/20,510
,Azerbaijan,40.1431,47.5769,4/22/20,20
,Bahamas,25.0343,-77.3963,4/22/20,9
,Bahrain,26.0275,50.55,4/22/20,7
,Bangladesh,23.685,90.3563,4/22/20,120
,Barbados,13.1939,-59.5432,4/22/20,5
,Belarus,53.7098,27.9534,4/22/20,58
,Belgium,50.8333,4.0,4/22/20,6262
,Benin,9.3077,2.3158,4/22/20,1
,Bhutan,27.5142,90.4336,4/22/20,0
,Bolivia,-16.2902,-63.5887,4/22/20,37
,Bosnia and Herzegovina,43.9159,17.6791,4/22/20,53
,Brazil,-14.235,-51.9253,4/22/20,2906
,Brunei,4.5353,114.7277,4/22/20,1
,Bulgaria,42.7339,25.4858,4/22/20,49
,Burkina Faso,12.2383,-1.5616,4/22/20,39
,Cabo Verde,16.5388,-23.0418,4/22/20,1
,Cambodia,11.55,104.9167,4/22/20,0
,Cameroon,3.848,11.5021,4/22/20,43
Alberta,Canada,53.9333,-116.5765,4/22/20,66
British Columbia,Canada,49.2827,-123.1207,4/22/20,90
Grand Princess,Canada,37.6489,-122.6655,4/22/20,0
Manitoba,Canada,53.7609,-98.8139,4/22/20,6
New Brunswick,Canada,46.5653,-66.4619,4/22/20,0
Newfoundland and Labrador,Canada,53.1355,-57.6604,4/22/20,3
Nova Scotia,Canada,44.682,-63.7443,4/22/20,12
Ontario,Canada,51.2538,-85.3232,4/22/20,762
Prince Edward Island,Canada,46.5107,-63.4168,4/22/20,0
Quebec,Canada,52.9399,-73.5491,4/22/20,1134
Saskatchewan,Canada,52.9399,-106.4509,4/22/20,4
,Central African Republic,6.6111,20.9394,4/22/20,0
,Chad,15.4542,18.7322,4/22/20,0
,Chile,-35.6751,-71.543,4/22/20,160
Anhui,China,31.8257,117.2264,4/22/20,6
Beijing,China,40.1824,116.4142,4/22/20,8
Chongqing,China,30.0572,107.874,4/22/20,6
Fujian,China,26.0789,117.9874,4/22/20,1
Gansu,China,37.8099,101.0583,4/22/20,2
Guangdong,China,23.3417,113.4244,4/22/20,8
Guangxi,China,23.8298,108.7881,4/22/20,2
Guizhou,China,26.8154,106.8748,4/22/20,2
Hainan,China,19.1959,109.7453,4/22/20,6
Hebei,China,39.549,116.1306,4/22/20,6
Heilongjiang,China,47.862,127.7615,4/22/20,13
Henan,China,33.882,113.614,4/22/20,22
Hong Kong,China,22.3,114.2,4/22/20,4
Hubei,China,30.9756,112.2707,4/22/20,4512
Hunan,China,27.6104,111.7088,4/22/20,4
Inner Mongolia,China,44.0935,113.9448,4/22/20,1
Jiangsu,China,32.9711,119.455,4/22/20,0
Jiangxi,China,27.614,115.7221,4/22/20,1
Jilin,China,43.6661,126.1923,4/22/20,1
Liaoning,China,41.2956,122.6085,4/22/20,2
Macau,China,22.1667,113.55,4/22/20,0
Ningxia,China,37.2692,106.1655,4/22/20,0
Qinghai,China,35.7452,95.9956,4/22/20,0
Shaanxi,China,35.1917,108.8701,4/22/20,3
Shandong,China,36.3427,118.1498,4/22/20,7
Shanghai,China,31.202,121.4491,4/22/20,7
Shanxi,China,37.5777,112.2922,4/22/20,0
Sichuan,China,30.6171,102.7103,4/22/20,3
Tianjin,China,39.3054,117.323,4/22/20,3
Tibet,China,31.6927,88.0924,4/22/20,0
Xinjiang,China,41.1129,85.2401,4/22/20,3
Yunnan,China,24.974,101.487,4/22/20,2
Zhejiang,China,29.1832,120.0934,4/22/20,1
,Colombia,4.5709,-74.2973,4/22/20,206
,Congo (Brazzaville),-4.0383,21.7587,4/22/20,6
,Congo (Kinshasa),-4.0383,21.7587,4/22/20,25
,Costa Rica,9.7489,-83.7534,4/22/20,6
,Cote d'Ivoire,7.54,-5.5471,4/22/20,14
,Croatia,45.1,15.2,4/22/20,48
,Diamond Princess,0.0,0.0,4/22/20,13
,Cuba,22.0,-80.0,4/22/20,40
,Cyprus,35.1264,33.4299,4/22/20,13
,Czechia,49.8175,15.473,4/22/20,208
Faroe Islands,Denmark,61.8926,-6.9118,4/22/20,0
Greenland,Denmark,71.7069,-42.6043,4/22/20,0
,Denmark,56.2639,9.5018,4/22/20,384
,Djibouti,11.8251,42.5903,4/22/20,2
,Dominican Republic,18.7357,-70.1627,4/22/20,260
,Ecuador,-1.8312,-78.1834,4/22/20,537
,Egypt,26.0,30.0,4/22/20,276
,El Salvador,13.7942,-88.8965,4/22/20,7
,Equatorial Guinea,1.5,10.0,4/22/20,1
,Eritrea,15.1794,39.7823,4/22/20,0
,Estonia,58.5953,25.0136,4/22/20,44
,Eswatini,-26.5225,31.4659,4/22/20,1
,Ethiopia,9.145,40.4897,4/22/20,3
,Fiji,-17.7134,178.065,4/22/20,0
,Finland,64.0,26.0,4/22/20,149
French Guiana,France,3.9339,-53.1258,4/22/20,1
French Polynesia,France,-17.6797,149.4068,4/22/20,0
Guadeloupe,France,16.25,-61.5833,4/22/20,12
Mayotte,France,-12.8275,45.1662,4/22/20,4
New Caledonia,France,-20.9043,165.618,4/22/20,0
Reunion,France,-21.1351,55.2471,4/22/20,0
Saint Barthelemy,France,17.9,-62.8333,4/22/20,0
St Martin,France,18.0708,-63.0501,4/22/20,2
Martinique,France,14.6415,-61.0242,4/22/20,14
,France,46.2276,2.2137,4/22/20,21309
,Gabon,-0.8037,11.6094,4/22/20,1
,Gambia,13.4432,-15.3101,4/22/20,1
,Georgia,42.3154,43.3569,4/22/20,5
,Germany,51.0,9.0,4/22/20,5279
,Ghana,7.9465,-1.0232,4/22/20,9
,Greece,39.0742,21.8243,4/22/20,121
,Guatemala,15.7835,-90.2308,4/22/20,8
,Guinea,9.9456,-9.6966,4/22/20,6
,Guyana,5.0,-58.75,4/22/20,7
,Haiti,18.9712,-72.2852,4/22/20,4
,Holy See,41.9029,12.4534,4/22/20,0
,Honduras,15.2,-86.2419,4/22/20,46
,Hungary,47.1625,19.5033,4/22/20,225
,Iceland,64.9631,-19.0208,4/22/20,10
,India,21.0,78.0,4/22/20,681
,Indonesia,-0.7893,113.9213,4/22/20,635
,Iran,32.0,53.0,4/22/20,5391
,Iraq,33.0,44.0,4/22/20,83
,Ireland,53.1424,-7.6921,4/22/20,769
,Israel,31.0,35.0,4/22/20,189
,Italy,43.0,12.0,4/22/20,25085
,Jamaica,18.1096,-77.2975,4/22/20,6
,Japan,36.0,138.0,4/22/20,281
,Jordan,31.24,36.51,4/22/20,7
,Kazakhstan,48.0196,66.9237,4/22/20,19
,Kenya,-0.0236,37.9062,4/22/20,14
,South Korea,36.0,128.0,4/22/20,238
,Kuwait,29.5,47.75,4/22/20,13
,Kyrgyzstan,41.2044,74.7661,4/22/20,7
,Latvia,56.8796,24.6032,4/22/20,11
,Lebanon,33.8547,35.8623,4/22/20,22
,Liberia,6.4281,-9.4295,4/22/20,8
,Liechtenstein,47.14,9.55,4/22/20,1
,Lithuania,55.1694,23.8813,4/22/20,38
,Luxembourg,49.8153,6.1296,4/22/20,80
,Madagascar,-18.7669,46.8691,4/22/20,0
,Malaysia,2.5,112.5,4/22/20,93
,Maldives,3.2028,73.2207,4/22/20,0
,Malta,35.9375,14.3754,4/22/20,3
,Mauritania,21.0079,10.9408,4/22/20,1
,Mauritius,-20.2,57.5,4/22/20,9
,Mexico,23.6345,-102.5528,4/22/20,970
,Moldova,47.4116,28.3699,4/22/20,75
,Monaco,43.7333,7.4167,4/22/20,3
,Mongolia,46.8625,103.8467,4/22/20,0
,Montenegro,42.5,19.3,4/22/20,5
,Morocco,31.7917,-7.0926,4/22/20,149
,Namibia,-22.9576,18.4904,4/22/20,0
,Nepal,28.1667,84.25,4/22/20,0
Aruba,Netherlands,12.5186,-70.0358,4/22/20,2
Curacao,Netherlands,12.1696,-68.99,4/22/20,1
Sint Maarten,Netherlands,18.0425,-63.0548,4/22/20,11
,Netherlands,52.1326,5.2913,4/22/20,4054
,New Zealand,-40.9006,174.886,4/22/20,14
,Nicaragua,12.8654,-85.2072,4/22/20,2
,Niger,17.6078,8.0817,4/22/20,22
,Nigeria,9.082,8.6753,4/22/20,28
,North Macedonia,41.6086,21.7453,4/22/20,56
,Norway,60.472,8.4689,4/22/20,187
,Oman,21.0,57.0,4/22/20,8
,Pakistan,30.3753,69.3451,4/22/20,212
,Panama,8.538,-80.7821,4/22/20,141
,Papua New Guinea,-6.315,143.9555,4/22/20,0
,Paraguay,-23.4425,-58.4438,4/22/20,9
,Peru,-9.19,-75.0152,4/22/20,530
,Philippines,13.0,122.0,4/22/20,446
,Poland,51.9194,19.1451,4/22/20,426
,Portugal,39.3999,-8.2245,4/22/20,785
,Qatar,25.3548,51.1839,4/22/20,10
,Romania,45.9432,24.9668,4/22/20,524
,Russia,60.0,90.0,4/22/20,513
,Rwanda,-1.9403,29.8739,4/22/20,0
,Saint Lucia,13.9094,-60.9789,4/22/20,0
,Saint Vincent and the Grenadines,12.9843,-61.2872,4/22/20,0
,San Marino,43.9424,12.4578,4/22/20,40
,Saudi Arabia,24.0,45.0,4/22/20,114
,Senegal,14.4974,-14.4524,4/22/20,6
,Serbia,44.0165,21.0059,4/22/20,134
,Seychelles,-4.6796,55.492,4/22/20,0
,Singapore,1.2833,103.8333,4/22/20,12
,Slovakia,48.669,19.699,4/22/20,14
,Slovenia,46.1512,14.9955,4/22/20,79
,Somalia,5.1521,46.1996,4/22/20,8
,South Africa,-30.5595,22.9375,4/22/20,65
,Spain,40.0,-4.0,4/22/20,21717
,Sri Lanka,7.0,81.0,4/22/20,7
,Sudan,12.8628,30.2176,4/22/20,13
,Suriname,3.9193,-56.0278,4/22/20,1
,Sweden,63.0,16.0,4/22/20,1937
,Switzerland,46.8182,8.2275,4/22/20,1509
,Taiwan*,23.7,121.0,4/22/20,6
,Tanzania,-6.369,34.8888,4/22/20,10
,Thailand,15.0,101.0,4/22/20,49
,Togo,8.6195,0.8248,4/22/20,6
,Trinidad and Tobago,10.6918,-61.2225,4/22/20,8
,Tunisia,34.0,9.0,4/22/20,38
,Turkey,38.9637,35.2433,4/22/20,2376
,Uganda,1.0,32.0,4/22/20,0
,Ukraine,48.3794,31.1656,4/22/20,174
,United Arab Emirates,24.0,54.0,4/22/20,52
Bermuda,United Kingdom,32.3078,-64.7505,4/22/20,5
Cayman Islands,United Kingdom,19.3133,-81.2546,4/22/20,1
Channel Islands,United Kingdom,49.3723,-2.3644,4/22/20,28
Gibraltar,United Kingdom,36.1408,-5.3536,4/22/20,0
Isle of Man,United Kingdom,54.2361,-4.5481,4/22/20,15
Montserrat,United Kingdom,16.7425,-62.1874,4/22/20,0
,United Kingdom,55.3781,-3.4360000000000004,4/22/20,21060
,Uruguay,-32.5228,-55.7658,4/22/20,12
,US,37.0902,-95.7129,4/22/20,47412
,Uzbekistan,41.3775,64.5853,4/22/20,7
,Venezuela,6.4238,-66.5897,4/22/20,10
,Vietnam,16.0,108.0,4/22/20,0
,Zambia,-15.4167,28.2833,4/22/20,3
,Zimbabwe,-20.0,30.0,4/22/20,4
Diamond Princess,Canada,0.0,0.0,4/22/20,1
,Dominica,15.415,-61.371,4/22/20,0
,Grenada,12.1165,-61.679,4/22/20,0
,Mozambique,-18.665695,35.529562,4/22/20,0
,Syria,34.802075,38.99681500000001,4/22/20,3
,Timor-Leste,-8.874217,125.727539,4/22/20,0
,Belize,13.1939,-59.5432,4/22/20,2
Recovered,Canada,0.0,0.0,4/22/20,0
,Laos,19.85627,102.495496,4/22/20,0
,Libya,26.3351,17.228331,4/22/20,1
,West Bank and Gaza,31.9522,35.2332,4/22/20,4
,Guinea-Bissau,11.8037,-15.1804,4/22/20,0
,Mali,17.570692,-3.996166000000001,4/22/20,17
,Saint Kitts and Nevis,17.357822,-62.782998,4/22/20,0
Northwest Territories,Canada,64.8255,-124.8457,4/22/20,0
Yukon,Canada,64.2823,-135.0,4/22/20,0
,Kosovo,42.602636,20.902977,4/22/20,18
,Burma,21.9162,95.956,4/22/20,5
Anguilla,United Kingdom,18.2206,-63.0686,4/22/20,0
British Virgin Islands,United Kingdom,18.4207,-64.64,4/22/20,1
Turks and Caicos Islands,United Kingdom,21.69400000000001,-71.7979,4/22/20,1
,MS Zaandam,0.0,0.0,4/22/20,2
,Botswana,-22.3285,24.6849,4/22/20,1
,Burundi,-3.3731,29.9189,4/22/20,1
,Sierra Leone,8.460555000000001,-11.779889,4/22/20,0
"Bonaire, Sint Eustatius and Saba",Netherlands,12.1784,-68.2385,4/22/20,0
,Malawi,-13.254307999999998,34.301525,4/22/20,3
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,4/22/20,0
Saint Pierre and Miquelon,France,46.8852,-56.3159,4/22/20,0
,South Sudan,6.877000000000002,31.307,4/22/20,0
,Western Sahara,24.2155,-12.8858,4/22/20,0
,Sao Tome and Principe,0.18636,6.613081,4/22/20,0
,Yemen,15.552727,48.516388,4/22/20,0
,Comoros,-11.6455,43.3333,4/22/20,0
,Tajikistan,38.861034000000004,71.276093,4/22/20,0
,Afghanistan,33.0,65.0,4/23/20,42
,Albania,41.1533,20.1683,4/23/20,27
,Algeria,28.0339,1.6596,4/23/20,407
,Andorra,42.5063,1.5218,4/23/20,37
,Angola,-11.2027,17.8739,4/23/20,2
,Antigua and Barbuda,17.0608,-61.7964,4/23/20,3
,Argentina,-38.4161,-63.6167,4/23/20,165
,Armenia,40.0691,45.0382,4/23/20,24
Australian Capital Territory,Australia,-35.4735,149.0124,4/23/20,3
New South Wales,Australia,-33.8688,151.2093,4/23/20,31
Northern Territory,Australia,-12.4634,130.8456,4/23/20,0
Queensland,Australia,-28.0167,153.4,4/23/20,6
South Australia,Australia,-34.9285,138.6007,4/23/20,4
Tasmania,Australia,-41.4545,145.9707,4/23/20,8
Victoria,Australia,-37.8136,144.9631,4/23/20,16
Western Australia,Australia,-31.9505,115.8605,4/23/20,7
,Austria,47.5162,14.5501,4/23/20,522
,Azerbaijan,40.1431,47.5769,4/23/20,20
,Bahamas,25.0343,-77.3963,4/23/20,11
,Bahrain,26.0275,50.55,4/23/20,8
,Bangladesh,23.685,90.3563,4/23/20,127
,Barbados,13.1939,-59.5432,4/23/20,6
,Belarus,53.7098,27.9534,4/23/20,60
,Belgium,50.8333,4.0,4/23/20,6490
,Benin,9.3077,2.3158,4/23/20,1
,Bhutan,27.5142,90.4336,4/23/20,0
,Bolivia,-16.2902,-63.5887,4/23/20,43
,Bosnia and Herzegovina,43.9159,17.6791,4/23/20,54
,Brazil,-14.235,-51.9253,4/23/20,3331
,Brunei,4.5353,114.7277,4/23/20,1
,Bulgaria,42.7339,25.4858,4/23/20,52
,Burkina Faso,12.2383,-1.5616,4/23/20,41
,Cabo Verde,16.5388,-23.0418,4/23/20,1
,Cambodia,11.55,104.9167,4/23/20,0
,Cameroon,3.848,11.5021,4/23/20,43
Alberta,Canada,53.9333,-116.5765,4/23/20,68
British Columbia,Canada,49.2827,-123.1207,4/23/20,94
Grand Princess,Canada,37.6489,-122.6655,4/23/20,0
Manitoba,Canada,53.7609,-98.8139,4/23/20,6
New Brunswick,Canada,46.5653,-66.4619,4/23/20,0
Newfoundland and Labrador,Canada,53.1355,-57.6604,4/23/20,3
Nova Scotia,Canada,44.682,-63.7443,4/23/20,16
Ontario,Canada,51.2538,-85.3232,4/23/20,806
Prince Edward Island,Canada,46.5107,-63.4168,4/23/20,0
Quebec,Canada,52.9399,-73.5491,4/23/20,1243
Saskatchewan,Canada,52.9399,-106.4509,4/23/20,4
,Central African Republic,6.6111,20.9394,4/23/20,0
,Chad,15.4542,18.7322,4/23/20,0
,Chile,-35.6751,-71.543,4/23/20,168
Anhui,China,31.8257,117.2264,4/23/20,6
Beijing,China,40.1824,116.4142,4/23/20,8
Chongqing,China,30.0572,107.874,4/23/20,6
Fujian,China,26.0789,117.9874,4/23/20,1
Gansu,China,37.8099,101.0583,4/23/20,2
Guangdong,China,23.3417,113.4244,4/23/20,8
Guangxi,China,23.8298,108.7881,4/23/20,2
Guizhou,China,26.8154,106.8748,4/23/20,2
Hainan,China,19.1959,109.7453,4/23/20,6
Hebei,China,39.549,116.1306,4/23/20,6
Heilongjiang,China,47.862,127.7615,4/23/20,13
Henan,China,33.882,113.614,4/23/20,22
Hong Kong,China,22.3,114.2,4/23/20,4
Hubei,China,30.9756,112.2707,4/23/20,4512
Hunan,China,27.6104,111.7088,4/23/20,4
Inner Mongolia,China,44.0935,113.9448,4/23/20,1
Jiangsu,China,32.9711,119.455,4/23/20,0
Jiangxi,China,27.614,115.7221,4/23/20,1
Jilin,China,43.6661,126.1923,4/23/20,1
Liaoning,China,41.2956,122.6085,4/23/20,2
Macau,China,22.1667,113.55,4/23/20,0
Ningxia,China,37.2692,106.1655,4/23/20,0
Qinghai,China,35.7452,95.9956,4/23/20,0
Shaanxi,China,35.1917,108.8701,4/23/20,3
Shandong,China,36.3427,118.1498,4/23/20,7
Shanghai,China,31.202,121.4491,4/23/20,7
Shanxi,China,37.5777,112.2922,4/23/20,0
Sichuan,China,30.6171,102.7103,4/23/20,3
Tianjin,China,39.3054,117.323,4/23/20,3
Tibet,China,31.6927,88.0924,4/23/20,0
Xinjiang,China,41.1129,85.2401,4/23/20,3
Yunnan,China,24.974,101.487,4/23/20,2
Zhejiang,China,29.1832,120.0934,4/23/20,1
,Colombia,4.5709,-74.2973,4/23/20,215
,Congo (Brazzaville),-4.0383,21.7587,4/23/20,6
,Congo (Kinshasa),-4.0383,21.7587,4/23/20,25
,Costa Rica,9.7489,-83.7534,4/23/20,6
,Cote d'Ivoire,7.54,-5.5471,4/23/20,14
,Croatia,45.1,15.2,4/23/20,50
,Diamond Princess,0.0,0.0,4/23/20,13
,Cuba,22.0,-80.0,4/23/20,43
,Cyprus,35.1264,33.4299,4/23/20,13
,Czechia,49.8175,15.473,4/23/20,210
Faroe Islands,Denmark,61.8926,-6.9118,4/23/20,0
Greenland,Denmark,71.7069,-42.6043,4/23/20,0
,Denmark,56.2639,9.5018,4/23/20,394
,Djibouti,11.8251,42.5903,4/23/20,2
,Dominican Republic,18.7357,-70.1627,4/23/20,265
,Ecuador,-1.8312,-78.1834,4/23/20,560
,Egypt,26.0,30.0,4/23/20,287
,El Salvador,13.7942,-88.8965,4/23/20,8
,Equatorial Guinea,1.5,10.0,4/23/20,1
,Eritrea,15.1794,39.7823,4/23/20,0
,Estonia,58.5953,25.0136,4/23/20,45
,Eswatini,-26.5225,31.4659,4/23/20,1
,Ethiopia,9.145,40.4897,4/23/20,3
,Fiji,-17.7134,178.065,4/23/20,0
,Finland,64.0,26.0,4/23/20,172
French Guiana,France,3.9339,-53.1258,4/23/20,1
French Polynesia,France,-17.6797,149.4068,4/23/20,0
Guadeloupe,France,16.25,-61.5833,4/23/20,12
Mayotte,France,-12.8275,45.1662,4/23/20,4
New Caledonia,France,-20.9043,165.618,4/23/20,0
Reunion,France,-21.1351,55.2471,4/23/20,0
Saint Barthelemy,France,17.9,-62.8333,4/23/20,0
St Martin,France,18.0708,-63.0501,4/23/20,2
Martinique,France,14.6415,-61.0242,4/23/20,14
,France,46.2276,2.2137,4/23/20,21825
,Gabon,-0.8037,11.6094,4/23/20,2
,Gambia,13.4432,-15.3101,4/23/20,1
,Georgia,42.3154,43.3569,4/23/20,5
,Germany,51.0,9.0,4/23/20,5575
,Ghana,7.9465,-1.0232,4/23/20,9
,Greece,39.0742,21.8243,4/23/20,125
,Guatemala,15.7835,-90.2308,4/23/20,11
,Guinea,9.9456,-9.6966,4/23/20,6
,Guyana,5.0,-58.75,4/23/20,7
,Haiti,18.9712,-72.2852,4/23/20,5
,Holy See,41.9029,12.4534,4/23/20,0
,Honduras,15.2,-86.2419,4/23/20,47
,Hungary,47.1625,19.5033,4/23/20,239
,Iceland,64.9631,-19.0208,4/23/20,10
,India,21.0,78.0,4/23/20,721
,Indonesia,-0.7893,113.9213,4/23/20,647
,Iran,32.0,53.0,4/23/20,5481
,Iraq,33.0,44.0,4/23/20,83
,Ireland,53.1424,-7.6921,4/23/20,794
,Israel,31.0,35.0,4/23/20,192
,Italy,43.0,12.0,4/23/20,25549
,Jamaica,18.1096,-77.2975,4/23/20,6
,Japan,36.0,138.0,4/23/20,328
,Jordan,31.24,36.51,4/23/20,7
,Kazakhstan,48.0196,66.9237,4/23/20,20
,Kenya,-0.0236,37.9062,4/23/20,14
,South Korea,36.0,128.0,4/23/20,240
,Kuwait,29.5,47.75,4/23/20,14
,Kyrgyzstan,41.2044,74.7661,4/23/20,8
,Latvia,56.8796,24.6032,4/23/20,11
,Lebanon,33.8547,35.8623,4/23/20,22
,Liberia,6.4281,-9.4295,4/23/20,8
,Liechtenstein,47.14,9.55,4/23/20,1
,Lithuania,55.1694,23.8813,4/23/20,40
,Luxembourg,49.8153,6.1296,4/23/20,83
,Madagascar,-18.7669,46.8691,4/23/20,0
,Malaysia,2.5,112.5,4/23/20,95
,Maldives,3.2028,73.2207,4/23/20,0
,Malta,35.9375,14.3754,4/23/20,3
,Mauritania,21.0079,10.9408,4/23/20,1
,Mauritius,-20.2,57.5,4/23/20,9
,Mexico,23.6345,-102.5528,4/23/20,1069
,Moldova,47.4116,28.3699,4/23/20,80
,Monaco,43.7333,7.4167,4/23/20,4
,Mongolia,46.8625,103.8467,4/23/20,0
,Montenegro,42.5,19.3,4/23/20,5
,Morocco,31.7917,-7.0926,4/23/20,155
,Namibia,-22.9576,18.4904,4/23/20,0
,Nepal,28.1667,84.25,4/23/20,0
Aruba,Netherlands,12.5186,-70.0358,4/23/20,2
Curacao,Netherlands,12.1696,-68.99,4/23/20,1
Sint Maarten,Netherlands,18.0425,-63.0548,4/23/20,12
,Netherlands,52.1326,5.2913,4/23/20,4177
,New Zealand,-40.9006,174.886,4/23/20,17
,Nicaragua,12.8654,-85.2072,4/23/20,3
,Niger,17.6078,8.0817,4/23/20,24
,Nigeria,9.082,8.6753,4/23/20,31
,North Macedonia,41.6086,21.7453,4/23/20,56
,Norway,60.472,8.4689,4/23/20,194
,Oman,21.0,57.0,4/23/20,9
,Pakistan,30.3753,69.3451,4/23/20,237
,Panama,8.538,-80.7821,4/23/20,146
,Papua New Guinea,-6.315,143.9555,4/23/20,0
,Paraguay,-23.4425,-58.4438,4/23/20,9
,Peru,-9.19,-75.0152,4/23/20,572
,Philippines,13.0,122.0,4/23/20,462
,Poland,51.9194,19.1451,4/23/20,454
,Portugal,39.3999,-8.2245,4/23/20,820
,Qatar,25.3548,51.1839,4/23/20,10
,Romania,45.9432,24.9668,4/23/20,545
,Russia,60.0,90.0,4/23/20,555
,Rwanda,-1.9403,29.8739,4/23/20,0
,Saint Lucia,13.9094,-60.9789,4/23/20,0
,Saint Vincent and the Grenadines,12.9843,-61.2872,4/23/20,0
,San Marino,43.9424,12.4578,4/23/20,40
,Saudi Arabia,24.0,45.0,4/23/20,121
,Senegal,14.4974,-14.4524,4/23/20,6
,Serbia,44.0165,21.0059,4/23/20,139
,Seychelles,-4.6796,55.492,4/23/20,0
,Singapore,1.2833,103.8333,4/23/20,12
,Slovakia,48.669,19.699,4/23/20,15
,Slovenia,46.1512,14.9955,4/23/20,79
,Somalia,5.1521,46.1996,4/23/20,16
,South Africa,-30.5595,22.9375,4/23/20,75
,Spain,40.0,-4.0,4/23/20,22157
,Sri Lanka,7.0,81.0,4/23/20,7
,Sudan,12.8628,30.2176,4/23/20,16
,Suriname,3.9193,-56.0278,4/23/20,1
,Sweden,63.0,16.0,4/23/20,2021
,Switzerland,46.8182,8.2275,4/23/20,1549
,Taiwan*,23.7,121.0,4/23/20,6
,Tanzania,-6.369,34.8888,4/23/20,10
,Thailand,15.0,101.0,4/23/20,50
,Togo,8.6195,0.8248,4/23/20,6
,Trinidad and Tobago,10.6918,-61.2225,4/23/20,8
