state,country,lat,long,date,confirmed
,Mali,17.570692,-3.996166000000001,4/3/20,39
,Saint Kitts and Nevis,17.357822,-62.782998,4/3/20,9
Northwest Territories,Canada,64.8255,-124.8457,4/3/20,2
Yukon,Canada,64.2823,-135.0,4/3/20,6
,Kosovo,42.602636,20.902977,4/3/20,126
,Burma,21.9162,95.956,4/3/20,20
Anguilla,United Kingdom,18.2206,-63.0686,4/3/20,3
British Virgin Islands,United Kingdom,18.4207,-64.64,4/3/20,3
Turks and Caicos Islands,United Kingdom,21.69400000000001,-71.7979,4/3/20,5
,MS Zaandam,0.0,0.0,4/3/20,9
,Botswana,-22.3285,24.6849,4/3/20,4
,Burundi,-3.3731,29.9189,4/3/20,3
,Sierra Leone,8.460555000000001,-11.779889,4/3/20,2
"Bonaire, Sint Eustatius and Saba",Netherlands,12.1784,-68.2385,4/3/20,2
,Malawi,-13.254307999999998,34.301525,4/3/20,3
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,4/3/20,0
Saint Pierre and Miquelon,France,46.8852,-56.3159,4/3/20,0
,South Sudan,6.877000000000002,31.307,4/3/20,0
,Western Sahara,24.2155,-12.8858,4/3/20,0
,Sao Tome and Principe,0.18636,6.613081,4/3/20,0
,Yemen,15.552727,48.516388,4/3/20,0
,Comoros,-11.6455,43.3333,4/3/20,0
,Tajikistan,38.861034000000004,71.276093,4/3/20,0
,Afghanistan,33.0,65.0,4/4/20,299
,Albania,41.1533,20.1683,4/4/20,333
,Algeria,28.0339,1.6596,4/4/20,1251
,Andorra,42.5063,1.5218,4/4/20,466
,Angola,-11.2027,17.8739,4/4/20,10
,Antigua and Barbuda,17.0608,-61.7964,4/4/20,15
,Argentina,-38.4161,-63.6167,4/4/20,1451
,Armenia,40.0691,45.0382,4/4/20,770
Australian Capital Territory,Australia,-35.4735,149.0124,4/4/20,93
New South Wales,Australia,-33.8688,151.2093,4/4/20,2493
Northern Territory,Australia,-12.4634,130.8456,4/4/20,26
Queensland,Australia,-28.0167,153.4,4/4/20,900
South Australia,Australia,-34.9285,138.6007,4/4/20,407
Tasmania,Australia,-41.4545,145.9707,4/4/20,80
Victoria,Australia,-37.8136,144.9631,4/4/20,1115
Western Australia,Australia,-31.9505,115.8605,4/4/20,436
,Austria,47.5162,14.5501,4/4/20,11781
,Azerbaijan,40.1431,47.5769,4/4/20,521
,Bahamas,25.0343,-77.3963,4/4/20,28
,Bahrain,26.0275,50.55,4/4/20,688
,Bangladesh,23.685,90.3563,4/4/20,70
,Barbados,13.1939,-59.5432,4/4/20,52
,Belarus,53.7098,27.9534,4/4/20,440
,Belgium,50.8333,4.0,4/4/20,18431
,Benin,9.3077,2.3158,4/4/20,16
,Bhutan,27.5142,90.4336,4/4/20,5
,Bolivia,-16.2902,-63.5887,4/4/20,139
,Bosnia and Herzegovina,43.9159,17.6791,4/4/20,624
,Brazil,-14.235,-51.9253,4/4/20,10360
,Brunei,4.5353,114.7277,4/4/20,135
,Bulgaria,42.7339,25.4858,4/4/20,503
,Burkina Faso,12.2383,-1.5616,4/4/20,318
,Cabo Verde,16.5388,-23.0418,4/4/20,7
,Cambodia,11.55,104.9167,4/4/20,114
,Cameroon,3.848,11.5021,4/4/20,555
Alberta,Canada,53.9333,-116.5765,4/4/20,1075
British Columbia,Canada,49.2827,-123.1207,4/4/20,1203
Grand Princess,Canada,37.6489,-122.6655,4/4/20,13
Manitoba,Canada,53.7609,-98.8139,4/4/20,182
New Brunswick,Canada,46.5653,-66.4619,4/4/20,91
Newfoundland and Labrador,Canada,53.1355,-57.6604,4/4/20,195
Nova Scotia,Canada,44.682,-63.7443,4/4/20,236
Ontario,Canada,51.2538,-85.3232,4/4/20,3630
Prince Edward Island,Canada,46.5107,-63.4168,4/4/20,22
Quebec,Canada,52.9399,-73.5491,4/4/20,6101
Saskatchewan,Canada,52.9399,-106.4509,4/4/20,220
,Central African Republic,6.6111,20.9394,4/4/20,8
,Chad,15.4542,18.7322,4/4/20,9
,Chile,-35.6751,-71.543,4/4/20,4161
Anhui,China,31.8257,117.2264,4/4/20,990
Beijing,China,40.1824,116.4142,4/4/20,585
Chongqing,China,30.0572,107.874,4/4/20,579
Fujian,China,26.0789,117.9874,4/4/20,350
Gansu,China,37.8099,101.0583,4/4/20,138
Guangdong,China,23.3417,113.4244,4/4/20,1516
Guangxi,China,23.8298,108.7881,4/4/20,254
Guizhou,China,26.8154,106.8748,4/4/20,146
Hainan,China,19.1959,109.7453,4/4/20,168
Hebei,China,39.549,116.1306,4/4/20,326
Heilongjiang,China,47.862,127.7615,4/4/20,491
Henan,China,33.882,113.614,4/4/20,1276
Hong Kong,China,22.3,114.2,4/4/20,862
Hubei,China,30.9756,112.2707,4/4/20,67803
Hunan,China,27.6104,111.7088,4/4/20,1019
Inner Mongolia,China,44.0935,113.9448,4/4/20,117
Jiangsu,China,32.9711,119.455,4/4/20,651
Jiangxi,China,27.614,115.7221,4/4/20,937
Jilin,China,43.6661,126.1923,4/4/20,98
Liaoning,China,41.2956,122.6085,4/4/20,141
Macau,China,22.1667,113.55,4/4/20,43
Ningxia,China,37.2692,106.1655,4/4/20,75
Qinghai,China,35.7452,95.9956,4/4/20,18
Shaanxi,China,35.1917,108.8701,4/4/20,256
Shandong,China,36.3427,118.1498,4/4/20,778
Shanghai,China,31.202,121.4491,4/4/20,529
Shanxi,China,37.5777,112.2922,4/4/20,137
Sichuan,China,30.6171,102.7103,4/4/20,557
Tianjin,China,39.3054,117.323,4/4/20,180
Tibet,China,31.6927,88.0924,4/4/20,1
Xinjiang,China,41.1129,85.2401,4/4/20,76
Yunnan,China,24.974,101.487,4/4/20,184
Zhejiang,China,29.1832,120.0934,4/4/20,1262
,Colombia,4.5709,-74.2973,4/4/20,1406
,Congo (Brazzaville),-4.0383,21.7587,4/4/20,22
,Congo (Kinshasa),-4.0383,21.7587,4/4/20,154
,Costa Rica,9.7489,-83.7534,4/4/20,435
,Cote d'Ivoire,7.54,-5.5471,4/4/20,245
,Croatia,45.1,15.2,4/4/20,1126
,Diamond Princess,0.0,0.0,4/4/20,712
,Cuba,22.0,-80.0,4/4/20,288
,Cyprus,35.1264,33.4299,4/4/20,426
,Czechia,49.8175,15.473,4/4/20,4472
Faroe Islands,Denmark,61.8926,-6.9118,4/4/20,181
Greenland,Denmark,71.7069,-42.6043,4/4/20,11
,Denmark,56.2639,9.5018,4/4/20,4077
,Djibouti,11.8251,42.5903,4/4/20,50
,Dominican Republic,18.7357,-70.1627,4/4/20,1488
,Ecuador,-1.8312,-78.1834,4/4/20,3465
,Egypt,26.0,30.0,4/4/20,1070
,El Salvador,13.7942,-88.8965,4/4/20,56
,Equatorial Guinea,1.5,10.0,4/4/20,16
,Eritrea,15.1794,39.7823,4/4/20,29
,Estonia,58.5953,25.0136,4/4/20,1039
,Eswatini,-26.5225,31.4659,4/4/20,9
,Ethiopia,9.145,40.4897,4/4/20,38
,Fiji,-17.7134,178.065,4/4/20,12
,Finland,64.0,26.0,4/4/20,1882
French Guiana,France,3.9339,-53.1258,4/4/20,61
French Polynesia,France,-17.6797,149.4068,4/4/20,40
Guadeloupe,France,16.25,-61.5833,4/4/20,134
Mayotte,France,-12.8275,45.1662,4/4/20,134
New Caledonia,France,-20.9043,165.618,4/4/20,17
Reunion,France,-21.1351,55.2471,4/4/20,334
Saint Barthelemy,France,17.9,-62.8333,4/4/20,6
St Martin,France,18.0708,-63.0501,4/4/20,24
Martinique,France,14.6415,-61.0242,4/4/20,145
,France,46.2276,2.2137,4/4/20,68605
,Gabon,-0.8037,11.6094,4/4/20,21
,Gambia,13.4432,-15.3101,4/4/20,4
,Georgia,42.3154,43.3569,4/4/20,162
,Germany,51.0,9.0,4/4/20,96092
,Ghana,7.9465,-1.0232,4/4/20,205
,Greece,39.0742,21.8243,4/4/20,1673
,Guatemala,15.7835,-90.2308,4/4/20,61
,Guinea,9.9456,-9.6966,4/4/20,111
,Guyana,5.0,-58.75,4/4/20,23
,Haiti,18.9712,-72.2852,4/4/20,20
,Holy See,41.9029,12.4534,4/4/20,7
,Honduras,15.2,-86.2419,4/4/20,264
,Hungary,47.1625,19.5033,4/4/20,678
,Iceland,64.9631,-19.0208,4/4/20,1417
,India,21.0,78.0,4/4/20,3082
,Indonesia,-0.7893,113.9213,4/4/20,2092
,Iran,32.0,53.0,4/4/20,55743
,Iraq,33.0,44.0,4/4/20,878
,Ireland,53.1424,-7.6921,4/4/20,4604
,Israel,31.0,35.0,4/4/20,7851
,Italy,43.0,12.0,4/4/20,124632
,Jamaica,18.1096,-77.2975,4/4/20,53
,Japan,36.0,138.0,4/4/20,3139
,Jordan,31.24,36.51,4/4/20,323
,Kazakhstan,48.0196,66.9237,4/4/20,531
,Kenya,-0.0236,37.9062,4/4/20,126
,South Korea,36.0,128.0,4/4/20,10156
,Kuwait,29.5,47.75,4/4/20,479
,Kyrgyzstan,41.2044,74.7661,4/4/20,144
,Latvia,56.8796,24.6032,4/4/20,509
,Lebanon,33.8547,35.8623,4/4/20,520
,Liberia,6.4281,-9.4295,4/4/20,10
,Liechtenstein,47.14,9.55,4/4/20,77
,Lithuania,55.1694,23.8813,4/4/20,771
,Luxembourg,49.8153,6.1296,4/4/20,2729
,Madagascar,-18.7669,46.8691,4/4/20,70
,Malaysia,2.5,112.5,4/4/20,3483
,Maldives,3.2028,73.2207,4/4/20,19
,Malta,35.9375,14.3754,4/4/20,213
,Mauritania,21.0079,10.9408,4/4/20,6
,Mauritius,-20.2,57.5,4/4/20,196
,Mexico,23.6345,-102.5528,4/4/20,1890
,Moldova,47.4116,28.3699,4/4/20,752
,Monaco,43.7333,7.4167,4/4/20,66
,Mongolia,46.8625,103.8467,4/4/20,14
,Montenegro,42.5,19.3,4/4/20,201
,Morocco,31.7917,-7.0926,4/4/20,919
,Namibia,-22.9576,18.4904,4/4/20,14
,Nepal,28.1667,84.25,4/4/20,9
Aruba,Netherlands,12.5186,-70.0358,4/4/20,64
Curacao,Netherlands,12.1696,-68.99,4/4/20,11
Sint Maarten,Netherlands,18.0425,-63.0548,4/4/20,23
,Netherlands,52.1326,5.2913,4/4/20,16627
,New Zealand,-40.9006,174.886,4/4/20,950
,Nicaragua,12.8654,-85.2072,4/4/20,5
,Niger,17.6078,8.0817,4/4/20,144
,Nigeria,9.082,8.6753,4/4/20,214
,North Macedonia,41.6086,21.7453,4/4/20,483
,Norway,60.472,8.4689,4/4/20,5550
,Oman,21.0,57.0,4/4/20,277
,Pakistan,30.3753,69.3451,4/4/20,2818
,Panama,8.538,-80.7821,4/4/20,1673
,Papua New Guinea,-6.315,143.9555,4/4/20,1
,Paraguay,-23.4425,-58.4438,4/4/20,96
,Peru,-9.19,-75.0152,4/4/20,1746
,Philippines,13.0,122.0,4/4/20,3094
,Poland,51.9194,19.1451,4/4/20,3627
,Portugal,39.3999,-8.2245,4/4/20,10524
,Qatar,25.3548,51.1839,4/4/20,1325
,Romania,45.9432,24.9668,4/4/20,3613
,Russia,60.0,90.0,4/4/20,4731
,Rwanda,-1.9403,29.8739,4/4/20,102
,Saint Lucia,13.9094,-60.9789,4/4/20,14
,Saint Vincent and the Grenadines,12.9843,-61.2872,4/4/20,7
,San Marino,43.9424,12.4578,4/4/20,259
,Saudi Arabia,24.0,45.0,4/4/20,2179
,Senegal,14.4974,-14.4524,4/4/20,219
,Serbia,44.0165,21.0059,4/4/20,1624
,Seychelles,-4.6796,55.492,4/4/20,10
,Singapore,1.2833,103.8333,4/4/20,1189
,Slovakia,48.669,19.699,4/4/20,471
,Slovenia,46.1512,14.9955,4/4/20,977
,Somalia,5.1521,46.1996,4/4/20,7
,South Africa,-30.5595,22.9375,4/4/20,1585
,Spain,40.0,-4.0,4/4/20,126168
,Sri Lanka,7.0,81.0,4/4/20,166
,Sudan,12.8628,30.2176,4/4/20,10
,Suriname,3.9193,-56.0278,4/4/20,10
,Sweden,63.0,16.0,4/4/20,6443
,Switzerland,46.8182,8.2275,4/4/20,20505
,Taiwan*,23.7,121.0,4/4/20,355
,Tanzania,-6.369,34.8888,4/4/20,20
,Thailand,15.0,101.0,4/4/20,2067
,Togo,8.6195,0.8248,4/4/20,41
,Trinidad and Tobago,10.6918,-61.2225,4/4/20,103
,Tunisia,34.0,9.0,4/4/20,553
,Turkey,38.9637,35.2433,4/4/20,23934
,Uganda,1.0,32.0,4/4/20,48
,Ukraine,48.3794,31.1656,4/4/20,1225
,United Arab Emirates,24.0,54.0,4/4/20,1505
Bermuda,United Kingdom,32.3078,-64.7505,4/4/20,35
Cayman Islands,United Kingdom,19.3133,-81.2546,4/4/20,35
Channel Islands,United Kingdom,49.3723,-2.3644,4/4/20,262
Gibraltar,United Kingdom,36.1408,-5.3536,4/4/20,98
Isle of Man,United Kingdom,54.2361,-4.5481,4/4/20,126
Montserrat,United Kingdom,16.7425,-62.1874,4/4/20,6
,United Kingdom,55.3781,-3.4360000000000004,4/4/20,41903
,Uruguay,-32.5228,-55.7658,4/4/20,400
,US,37.0902,-95.7129,4/4/20,308650
,Uzbekistan,41.3775,64.5853,4/4/20,266
,Venezuela,6.4238,-66.5897,4/4/20,155
,Vietnam,16.0,108.0,4/4/20,240
,Zambia,-15.4167,28.2833,4/4/20,39
,Zimbabwe,-20.0,30.0,4/4/20,9
Diamond Princess,Canada,0.0,0.0,4/4/20,0
,Dominica,15.415,-61.371,4/4/20,14
,Grenada,12.1165,-61.679,4/4/20,12
,Mozambique,-18.665695,35.529562,4/4/20,10
,Syria,34.802075,38.99681500000001,4/4/20,16
,Timor-Leste,-8.874217,125.727539,4/4/20,1
,Belize,13.1939,-59.5432,4/4/20,4
Recovered,Canada,0.0,0.0,4/4/20,0
,Laos,19.85627,102.495496,4/4/20,10
,Libya,26.3351,17.228331,4/4/20,18
,West Bank and Gaza,31.9522,35.2332,4/4/20,217
,Guinea-Bissau,11.8037,-15.1804,4/4/20,18
,Mali,17.570692,-3.996166000000001,4/4/20,41
,Saint Kitts and Nevis,17.357822,-62.782998,4/4/20,9
Northwest Territories,Canada,64.8255,-124.8457,4/4/20,4
Yukon,Canada,64.2823,-135.0,4/4/20,6
,Kosovo,42.602636,20.902977,4/4/20,135
,Burma,21.9162,95.956,4/4/20,21
Anguilla,United Kingdom,18.2206,-63.0686,4/4/20,3
British Virgin Islands,United Kingdom,18.4207,-64.64,4/4/20,3
Turks and Caicos Islands,United Kingdom,21.69400000000001,-71.7979,4/4/20,5
,MS Zaandam,0.0,0.0,4/4/20,9
,Botswana,-22.3285,24.6849,4/4/20,4
,Burundi,-3.3731,29.9189,4/4/20,3
,Sierra Leone,8.460555000000001,-11.779889,4/4/20,4
"Bonaire, Sint Eustatius and Saba",Netherlands,12.1784,-68.2385,4/4/20,2
,Malawi,-13.254307999999998,34.301525,4/4/20,4
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,4/4/20,1
Saint Pierre and Miquelon,France,46.8852,-56.3159,4/4/20,0
,South Sudan,6.877000000000002,31.307,4/4/20,0
,Western Sahara,24.2155,-12.8858,4/4/20,0
,Sao Tome and Principe,0.18636,6.613081,4/4/20,0
,Yemen,15.552727,48.516388,4/4/20,0
,Comoros,-11.6455,43.3333,4/4/20,0
,Tajikistan,38.861034000000004,71.276093,4/4/20,0
,Afghanistan,33.0,65.0,4/5/20,349
,Albania,41.1533,20.1683,4/5/20,361
,Algeria,28.0339,1.6596,4/5/20,1320
,Andorra,42.5063,1.5218,4/5/20,501
,Angola,-11.2027,17.8739,4/5/20,14
,Antigua and Barbuda,17.0608,-61.7964,4/5/20,15
,Argentina,-38.4161,-63.6167,4/5/20,1451
,Armenia,40.0691,45.0382,4/5/20,822
Australian Capital Territory,Australia,-35.4735,149.0124,4/5/20,96
New South Wales,Australia,-33.8688,151.2093,4/5/20,2580
Northern Territory,Australia,-12.4634,130.8456,4/5/20,27
Queensland,Australia,-28.0167,153.4,4/5/20,907
South Australia,Australia,-34.9285,138.6007,4/5/20,407
Tasmania,Australia,-41.4545,145.9707,4/5/20,82
Victoria,Australia,-37.8136,144.9631,4/5/20,1135
Western Australia,Australia,-31.9505,115.8605,4/5/20,453
,Austria,47.5162,14.5501,4/5/20,12051
,Azerbaijan,40.1431,47.5769,4/5/20,584
,Bahamas,25.0343,-77.3963,4/5/20,28
,Bahrain,26.0275,50.55,4/5/20,700
,Bangladesh,23.685,90.3563,4/5/20,88
,Barbados,13.1939,-59.5432,4/5/20,56
,Belarus,53.7098,27.9534,4/5/20,562
,Belgium,50.8333,4.0,4/5/20,19691
,Benin,9.3077,2.3158,4/5/20,22
,Bhutan,27.5142,90.4336,4/5/20,5
,Bolivia,-16.2902,-63.5887,4/5/20,157
,Bosnia and Herzegovina,43.9159,17.6791,4/5/20,654
,Brazil,-14.235,-51.9253,4/5/20,11130
,Brunei,4.5353,114.7277,4/5/20,135
,Bulgaria,42.7339,25.4858,4/5/20,531
,Burkina Faso,12.2383,-1.5616,4/5/20,345
,Cabo Verde,16.5388,-23.0418,4/5/20,7
,Cambodia,11.55,104.9167,4/5/20,114
,Cameroon,3.848,11.5021,4/5/20,650
Alberta,Canada,53.9333,-116.5765,4/5/20,1181
British Columbia,Canada,49.2827,-123.1207,4/5/20,1203
Grand Princess,Canada,37.6489,-122.6655,4/5/20,13
Manitoba,Canada,53.7609,-98.8139,4/5/20,203
New Brunswick,Canada,46.5653,-66.4619,4/5/20,98
Newfoundland and Labrador,Canada,53.1355,-57.6604,4/5/20,217
Nova Scotia,Canada,44.682,-63.7443,4/5/20,262
Ontario,Canada,51.2538,-85.3232,4/5/20,4354
Prince Edward Island,Canada,46.5107,-63.4168,4/5/20,22
Quebec,Canada,52.9399,-73.5491,4/5/20,7944
Saskatchewan,Canada,52.9399,-106.4509,4/5/20,249
,Central African Republic,6.6111,20.9394,4/5/20,8
,Chad,15.4542,18.7322,4/5/20,9
,Chile,-35.6751,-71.543,4/5/20,4471
Anhui,China,31.8257,117.2264,4/5/20,990
Beijing,China,40.1824,116.4142,4/5/20,586
Chongqing,China,30.0572,107.874,4/5/20,579
Fujian,China,26.0789,117.9874,4/5/20,350
Gansu,China,37.8099,101.0583,4/5/20,138
Guangdong,China,23.3417,113.4244,4/5/20,1524
Guangxi,China,23.8298,108.7881,4/5/20,254
Guizhou,China,26.8154,106.8748,4/5/20,146
Hainan,China,19.1959,109.7453,4/5/20,168
Hebei,China,39.549,116.1306,4/5/20,327
Heilongjiang,China,47.862,127.7615,4/5/20,504
Henan,China,33.882,113.614,4/5/20,1276
Hong Kong,China,22.3,114.2,4/5/20,890
Hubei,China,30.9756,112.2707,4/5/20,67803
Hunan,China,27.6104,111.7088,4/5/20,1019
Inner Mongolia,China,44.0935,113.9448,4/5/20,117
Jiangsu,China,32.9711,119.455,4/5/20,651
Jiangxi,China,27.614,115.7221,4/5/20,937
Jilin,China,43.6661,126.1923,4/5/20,98
Liaoning,China,41.2956,122.6085,4/5/20,142
Macau,China,22.1667,113.55,4/5/20,44
Ningxia,China,37.2692,106.1655,4/5/20,75
Qinghai,China,35.7452,95.9956,4/5/20,18
Shaanxi,China,35.1917,108.8701,4/5/20,256
Shandong,China,36.3427,118.1498,4/5/20,779
Shanghai,China,31.202,121.4491,4/5/20,531
Shanxi,China,37.5777,112.2922,4/5/20,138
Sichuan,China,30.6171,102.7103,4/5/20,558
Tianjin,China,39.3054,117.323,4/5/20,180
Tibet,China,31.6927,88.0924,4/5/20,1
Xinjiang,China,41.1129,85.2401,4/5/20,76
Yunnan,China,24.974,101.487,4/5/20,184
Zhejiang,China,29.1832,120.0934,4/5/20,1263
,Colombia,4.5709,-74.2973,4/5/20,1485
,Congo (Brazzaville),-4.0383,21.7587,4/5/20,45
,Congo (Kinshasa),-4.0383,21.7587,4/5/20,154
,Costa Rica,9.7489,-83.7534,4/5/20,454
,Cote d'Ivoire,7.54,-5.5471,4/5/20,261
,Croatia,45.1,15.2,4/5/20,1182
,Diamond Princess,0.0,0.0,4/5/20,712
,Cuba,22.0,-80.0,4/5/20,320
,Cyprus,35.1264,33.4299,4/5/20,446
,Czechia,49.8175,15.473,4/5/20,4587
Faroe Islands,Denmark,61.8926,-6.9118,4/5/20,181
Greenland,Denmark,71.7069,-42.6043,4/5/20,11
,Denmark,56.2639,9.5018,4/5/20,4369
,Djibouti,11.8251,42.5903,4/5/20,59
,Dominican Republic,18.7357,-70.1627,4/5/20,1745
,Ecuador,-1.8312,-78.1834,4/5/20,3646
,Egypt,26.0,30.0,4/5/20,1173
,El Salvador,13.7942,-88.8965,4/5/20,62
,Equatorial Guinea,1.5,10.0,4/5/20,16
,Eritrea,15.1794,39.7823,4/5/20,29
,Estonia,58.5953,25.0136,4/5/20,1097
,Eswatini,-26.5225,31.4659,4/5/20,9
,Ethiopia,9.145,40.4897,4/5/20,43
,Fiji,-17.7134,178.065,4/5/20,12
,Finland,64.0,26.0,4/5/20,1927
French Guiana,France,3.9339,-53.1258,4/5/20,61
French Polynesia,France,-17.6797,149.4068,4/5/20,41
Guadeloupe,France,16.25,-61.5833,4/5/20,135
Mayotte,France,-12.8275,45.1662,4/5/20,147
New Caledonia,France,-20.9043,165.618,4/5/20,18
Reunion,France,-21.1351,55.2471,4/5/20,344
Saint Barthelemy,France,17.9,-62.8333,4/5/20,6
St Martin,France,18.0708,-63.0501,4/5/20,32
Martinique,France,14.6415,-61.0242,4/5/20,149
,France,46.2276,2.2137,4/5/20,70478
,Gabon,-0.8037,11.6094,4/5/20,21
,Gambia,13.4432,-15.3101,4/5/20,4
,Georgia,42.3154,43.3569,4/5/20,174
,Germany,51.0,9.0,4/5/20,100123
,Ghana,7.9465,-1.0232,4/5/20,214
,Greece,39.0742,21.8243,4/5/20,1735
,Guatemala,15.7835,-90.2308,4/5/20,61
,Guinea,9.9456,-9.6966,4/5/20,121
,Guyana,5.0,-58.75,4/5/20,24
,Haiti,18.9712,-72.2852,4/5/20,21
,Holy See,41.9029,12.4534,4/5/20,7
,Honduras,15.2,-86.2419,4/5/20,268
,Hungary,47.1625,19.5033,4/5/20,733
,Iceland,64.9631,-19.0208,4/5/20,1486
,India,21.0,78.0,4/5/20,3588
,Indonesia,-0.7893,113.9213,4/5/20,2273
,Iran,32.0,53.0,4/5/20,58226
,Iraq,33.0,44.0,4/5/20,961
,Ireland,53.1424,-7.6921,4/5/20,4994
,Israel,31.0,35.0,4/5/20,8430
,Italy,43.0,12.0,4/5/20,128948
,Jamaica,18.1096,-77.2975,4/5/20,58
,Japan,36.0,138.0,4/5/20,3139
,Jordan,31.24,36.51,4/5/20,345
,Kazakhstan,48.0196,66.9237,4/5/20,584
,Kenya,-0.0236,37.9062,4/5/20,142
,South Korea,36.0,128.0,4/5/20,10237
,Kuwait,29.5,47.75,4/5/20,556
,Kyrgyzstan,41.2044,74.7661,4/5/20,147
,Latvia,56.8796,24.6032,4/5/20,533
,Lebanon,33.8547,35.8623,4/5/20,527
,Liberia,6.4281,-9.4295,4/5/20,13
,Liechtenstein,47.14,9.55,4/5/20,77
,Lithuania,55.1694,23.8813,4/5/20,811
,Luxembourg,49.8153,6.1296,4/5/20,2804
,Madagascar,-18.7669,46.8691,4/5/20,72
,Malaysia,2.5,112.5,4/5/20,3662
,Maldives,3.2028,73.2207,4/5/20,19
,Malta,35.9375,14.3754,4/5/20,227
,Mauritania,21.0079,10.9408,4/5/20,6
,Mauritius,-20.2,57.5,4/5/20,227
,Mexico,23.6345,-102.5528,4/5/20,2143
,Moldova,47.4116,28.3699,4/5/20,864
,Monaco,43.7333,7.4167,4/5/20,73
,Mongolia,46.8625,103.8467,4/5/20,14
,Montenegro,42.5,19.3,4/5/20,214
,Morocco,31.7917,-7.0926,4/5/20,1021
,Namibia,-22.9576,18.4904,4/5/20,16
,Nepal,28.1667,84.25,4/5/20,9
Aruba,Netherlands,12.5186,-70.0358,4/5/20,64
Curacao,Netherlands,12.1696,-68.99,4/5/20,11
Sint Maarten,Netherlands,18.0425,-63.0548,4/5/20,25
,Netherlands,52.1326,5.2913,4/5/20,17851
,New Zealand,-40.9006,174.886,4/5/20,1039
,Nicaragua,12.8654,-85.2072,4/5/20,6
,Niger,17.6078,8.0817,4/5/20,184
,Nigeria,9.082,8.6753,4/5/20,232
,North Macedonia,41.6086,21.7453,4/5/20,555
,Norway,60.472,8.4689,4/5/20,5687
,Oman,21.0,57.0,4/5/20,298
,Pakistan,30.3753,69.3451,4/5/20,3157
,Panama,8.538,-80.7821,4/5/20,1801
,Papua New Guinea,-6.315,143.9555,4/5/20,1
,Paraguay,-23.4425,-58.4438,4/5/20,104
,Peru,-9.19,-75.0152,4/5/20,2281
,Philippines,13.0,122.0,4/5/20,3246
,Poland,51.9194,19.1451,4/5/20,4102
,Portugal,39.3999,-8.2245,4/5/20,11278
,Qatar,25.3548,51.1839,4/5/20,1604
,Romania,45.9432,24.9668,4/5/20,3864
,Russia,60.0,90.0,4/5/20,5389
,Rwanda,-1.9403,29.8739,4/5/20,104
,Saint Lucia,13.9094,-60.9789,4/5/20,14
,Saint Vincent and the Grenadines,12.9843,-61.2872,4/5/20,7
,San Marino,43.9424,12.4578,4/5/20,266
,Saudi Arabia,24.0,45.0,4/5/20,2402
,Senegal,14.4974,-14.4524,4/5/20,222
,Serbia,44.0165,21.0059,4/5/20,1908
,Seychelles,-4.6796,55.492,4/5/20,10
,Singapore,1.2833,103.8333,4/5/20,1309
,Slovakia,48.669,19.699,4/5/20,485
,Slovenia,46.1512,14.9955,4/5/20,997
,Somalia,5.1521,46.1996,4/5/20,7
,South Africa,-30.5595,22.9375,4/5/20,1655
,Spain,40.0,-4.0,4/5/20,131646
,Sri Lanka,7.0,81.0,4/5/20,176
,Sudan,12.8628,30.2176,4/5/20,12
,Suriname,3.9193,-56.0278,4/5/20,10
,Sweden,63.0,16.0,4/5/20,6830
,Switzerland,46.8182,8.2275,4/5/20,21100
,Taiwan*,23.7,121.0,4/5/20,363
,Tanzania,-6.369,34.8888,4/5/20,22
,Thailand,15.0,101.0,4/5/20,2169
,Togo,8.6195,0.8248,4/5/20,44
,Trinidad and Tobago,10.6918,-61.2225,4/5/20,104
,Tunisia,34.0,9.0,4/5/20,574
,Turkey,38.9637,35.2433,4/5/20,27069
,Uganda,1.0,32.0,4/5/20,52
,Ukraine,48.3794,31.1656,4/5/20,1308
,United Arab Emirates,24.0,54.0,4/5/20,1799
Bermuda,United Kingdom,32.3078,-64.7505,4/5/20,37
Cayman Islands,United Kingdom,19.3133,-81.2546,4/5/20,35
Channel Islands,United Kingdom,49.3723,-2.3644,4/5/20,309
Gibraltar,United Kingdom,36.1408,-5.3536,4/5/20,103
Isle of Man,United Kingdom,54.2361,-4.5481,4/5/20,127
Montserrat,United Kingdom,16.7425,-62.1874,4/5/20,6
,United Kingdom,55.3781,-3.4360000000000004,4/5/20,47806
,Uruguay,-32.5228,-55.7658,4/5/20,400
,US,37.0902,-95.7129,4/5/20,336802
,Uzbekistan,41.3775,64.5853,4/5/20,342
,Venezuela,6.4238,-66.5897,4/5/20,159
,Vietnam,16.0,108.0,4/5/20,241
,Zambia,-15.4167,28.2833,4/5/20,39
,Zimbabwe,-20.0,30.0,4/5/20,9
Diamond Princess,Canada,0.0,0.0,4/5/20,0
,Dominica,15.415,-61.371,4/5/20,14
,Grenada,12.1165,-61.679,4/5/20,12
,Mozambique,-18.665695,35.529562,4/5/20,10
,Syria,34.802075,38.99681500000001,4/5/20,19
,Timor-Leste,-8.874217,125.727539,4/5/20,1
,Belize,13.1939,-59.5432,4/5/20,5
Recovered,Canada,0.0,0.0,4/5/20,0
,Laos,19.85627,102.495496,4/5/20,11
,Libya,26.3351,17.228331,4/5/20,18
,West Bank and Gaza,31.9522,35.2332,4/5/20,237
,Guinea-Bissau,11.8037,-15.1804,4/5/20,18
